HYBAS_ID,WSI,CCI,Fish_priority,FBCI,Protected_area,SARI,Fish_richness,FBCI_n,WSI_n,CCI_n,Priority_n,Protected_area_n,SARI_n,Fish_richness_n,FEOW_ID,protection_score,Prot_rank_feow,restoration_score,Rest_rank_feow,SAR_score,SAR_rank_feow,AIS_score,AIS_rank_feow
8060009900,0.221763146213,2.94341493362,0.5807127882599581,0,3.0247954087626794,1,27,0,0.939510019502644,11.248329486389244,40.936082288999685,1.5315318998465322,5,22.033898305084747,105,91.32773098761103,24,68.17588014328322,27,76.23068642902791,44,74.89075418772387,45
8060243490,0.00512715824465,4.99470572374,0.5715529753265602,0,30.38777327716583,1,25,0,0.02172144752039906,19.292311906387667,39.139954184072224,15.386113207773136,5,20.338983050847457,105,83.44706319003545,32,54.01501236959187,53,80.58023306462712,35,74.15507075143353,46
8060298780,0.889605962885,1.87188710756,0.5614685803365048,0,0.05451683728461148,1,27,0,3.768857584375125,7.046413777080405,37.16252676338917,0.02760326409470548,5,22.033898305084747,105,84.12519300212867,31,75.14738148909531,19,71.37993676538125,53,72.92099649653635,47
8060306980,0.348075793567,1.75513570068,0.5753910659571037,0,0.27573035321218126,1,27,0,1.4746395024916912,6.588581923607371,39.89255715761577,0.13960937167446097,5,22.033898305084747,105,91.33213819313256,23,72.97467273446928,23,71.02179709611289,54,72.25588238948143,48
8060309320,0.304294173324,3.9199897797,0.5718748028017921,0,39.97884690070452,1,23,0,1.289156605126723,15.077894232409788,39.20306064458674,20.2423211098037,5,18.64406779661017,105,82.70019101249726,35,59.82093974161699,41,78.34232703077068,39,72.1652283382328,49
8060299220,0.198907103825,3.81605220262,0.5755979049662396,0,0.42210902184773225,1,23,0,0.842679318836636,14.67031084792053,39.93311577602923,0.21372466629300088,5,18.64406779661017,105,84.60298831292847,30,59.9484861080073,40,78.2111331716742,40,72.07531271716607,50
8060302220,1.36943337851,2.31247787362,0.5629276383993366,0,13.89188390585649,1,21,0,5.801669042500624,8.77415730016859,37.44863033476429,7.0338190371421785,5,16.949152542372882,105,76.63462123135946,45,73.82162037615568,22,76.51681173049963,43,71.79168984379473,51
8060296400,1.29657962295e-4,3.53521896662,0.5649492017416546,0,1.5363596111450073,1,26,0,5.493020673843036e-4,13.569044453016511,37.845034361945835,0.7778984729988252,5,21.1864406779661,105,84.95568111494572,29,59.021328730754874,44,73.15107174835995,50,70.81675535298378,52
8060104840,0,4.65321612818,0.5728645917325162,0,1.4304850227140304,0,27,0,0,17.953186163451768,39.39714623665573,0.7242914386725632,0,22.033898305084747,105,80.64951756191037,37,50.04404941773132,56,68.89091059064302,62,70.40763762346636,53
8060196880,0.0759408627804,7.68464493789,0.5341403879139728,0,19.660928626274213,1,22,0,0.3217270438765031,29.8407060461679,31.80380002695053,9.954835146298446,5,17.796610169491526,105,62.744121955998004,59,33.1258781342048,76,82.09203155439474,33,69.96477565564516,54
8060155680,0,5.00274602649,0.5576923076923076,0,95.1829142704462,1,22,0,0,19.323841348378032,36.4220455464223,48.19356397454743,5,17.796610169491526,105,76.24763269783907,46,48.215155291939496,60,77.06522346900483,41,68.88057639010285,55
8060298770,0.045131324808,3.00297326957,0.5565758624539466,0,0.06388472932381763,1,26,0,0.1912009843593147,11.481883017489595,36.20312419018792,0.03234646940537199,5,21.1864406779661,105,82.991646193088,33,59.676208145040675,42,69.22607644762218,58,68.39438103857117,56
8060306890,0.104501328517,3.54473943031,0.5526850507982584,0,16.217970487667614,1,25,0,0.442724802879368,13.606378234712142,35.440183263711084,8.211576656651593,5,20.338983050847457,105,79.52146788666573,41,56.45174118613586,48,70.74019171762212,55,68.19335572548115,57
8060270510,0.00454856574174,0.0749856563131,0.5765602322206096,0,71.53131143557516,1,28,0,0.01927021311569349,0,40.12181646678345,36.2181475518746,5,22.88135593220339,105,97.3225877054728,16,76.98898955964324,17,62.553734868823334,72,68.02976703699719,58
8060159800,1.02842304182e-4,5.01528539687,0.5648919104728439,0,16.303310126702634,1,19,0,4.3569626810274574e-4,19.37301354540655,37.833800239718,8.254786316560907,5,15.254237288135592,105,76.10233282080088,47,47.27176179511065,61,78.9403460650594,37,67.77514560083637,59
8060304100,0.00919594677306,3.37623273405,0.5526850507982584,0,0.3049698212753077,1,25,0,0.03895906186235559,12.945591909879006,35.440183263711084,0.15441406835730592,5,20.338983050847457,105,80.25562679009931,38,56.089028306995644,50,69.47574251441601,57,67.30572930057505,60
8060316070,0.605840182787,2.73636601801,0.5461601564964977,0,2.248183149145931,1,23,0,2.566670484549308,10.436402749688424,34.160730711318635,1.138313086187463,5,18.64406779661017,105,75.0924857359127,48,61.818062105069636,37,69.09144743670194,60,66.56523742932296,61
8060010040,0.130088552662,2.91084046079,0.5742876785577878,0,8.240766685078253,1,19,0,0.5511262837656373,11.120591143270222,39.676196285080046,4.172512662067242,5,15.254237288135592,105,82.83878351701674,34,59.06958285568638,43,73.8933390460303,48,66.25133329212912,62
8060303960,5.13362189255e-4,2.74896259524,0.5526850507982584,0,2.725131548714731e-4,1,25,0,0.00217488310693263,10.4857992790729,35.440183263711084,1.3796398141536906e-4,5,20.338983050847457,105,81.52230728425778,36,58.45557732188684,45,66.96095452127392,65,66.02506748960457,63
8060302210,0.549276363766,3.73607947292,0.5474600870827285,0,15.894765134146182,1,20,0,2.3270351997012053,14.356703808448351,34.41563131653414,8.047929451619476,5,16.10169491525424,105,71.26692105800912,52,55.04532462184993,51,72.98304256164603,51,65.90719730302101,64
8060155780,0.0453812539434,3.03267714846,0.5555310153341326,0,76.1248302252196,1,23,0,0.19225982091932817,11.598364542560423,35.998242355712044,38.543964568819455,5,18.64406779661017,105,80.03846560143948,40,56.78100895928449,47,69.07924329475716,61,65.70682837554992,65
8060157910,6.41191898644e-4,3.0568657789399998,0.5555310153341326,0,37.669139839465856,1,23,0,0.00271643969472438,11.693218436158595,35.998242355712044,19.072856863941244,5,18.64406779661017,105,80.180582035865,39,56.20568463421,49,68.89071429708181,63,65.49266830301188,66
8060296490,0.00756369426752,3.91914877971,0.5469970281291036,0,11.898989068083193,1,21,0,0.03204394720286116,15.07459631425632,34.32483107782931,6.024764989703859,5,16.949152542372882,105,73.89464110651045,50,49.25142016570297,58,70.15233674250544,56,63.855505324375024,67
8060299210,0.698874151395,2.21392170286,0.5474600870827285,0,2.0604859110794886,1,20,0,2.96081327677574,8.387676695471182,34.41563131653414,1.0432771343780067,5,16.10169491525424,105,73.61765653742316,51,62.6209054650858,36,67.961565622918,64,63.79735484837737,68
8060160210,0,2.97256217897,0.5577285921625543,0,20.113318398400263,1,20,0,0,11.362628214934242,36.4291604904999,10.183891753767774,5,16.10169491525424,105,78.54553085413875,42,54.48975393923654,52,69.11320945517653,59,63.21216951322126,69
8060259990,0.0024802767627,4.81385546449,0.5190588954243374,0,98.07490596235284,1,19,0,0.0105078093880309,18.58312122846625,28.846502457464236,49.65785394437691,5,15.254237288135592,105,61.06803573129645,62,37.6020050016713,72,66.54557181586208,67,58.40680208772142,70
8060265470,0.206633486096,2.64318972566,0.528955007256894,0,98.21972012553124,1,20,0,0.8754125014329,10.071018933198811,30.787009836949192,49.73117708953835,5,16.10169491525424,105,68.63589584820464,56,51.41792302414388,55,61.83551176311049,73,58.13236269363105,71
8060158000,0,4.67453207046,0.5211901306240929,0,98.44476933450528,1,15,0,0,18.036775026518807,29.264411804339037,49.84512530741912,5,11.864406779661016,105,58.678877590954365,63,35.21944552487108,74,66.52384281394706,68,55.147206097259456,72
8060265410,0.28117392441,3.93474550538,0.5053786391189278,0,99.47643662843768,1,17,0,1.1912065810626038,15.135757699908366,26.16397029098664,50.36748506209407,5,13.559322033898304,105,55.31378322259835,64,39.21776651074157,69,61.39512531228156,74,53.93514405820607,73
8060125280,0.00227010597568,2.43344638717,0.5323795701154191,0,0.03705695314011918,0,21,0,0.00961741094453844,9.248526220000096,31.45852503513195,0.01876287451173631,0,16.949152542372882,105,66.28748846724503,58,44.426617881800865,65,49.93655356794616,81,53.04521358496227,74
8060241570,0.105215310249,6.7494691246,0.4771407837445573,0,94.66901816279734,1,16,0,0.4457496201333203,26.17348449086982,20.626869694111296,47.933365123329935,5,12.71186440677966,105,40.19312247424092,76,18.982984681393134,84,64.15925328402774,71,52.040651161441986,75
8060293820,0,4.79702880624,0.49655297532656023,0,0.07208957282602334,1,16,0,0,18.51713675478644,24.4333647756367,0.03650079325005067,5,12.71186440677966,105,50.99770740349085,66,29.95031989023603,78,60.75800232328641,75,51.403797559809576,76
8060293870,0.38806144174,1.9972388924,0.49655297532656023,0,0.29106094658870185,1,16,0,1.6440405852972113,7.537971365319465,24.4333647756367,0.14737164643327036,5,12.71186440677966,105,54.84324951292712,65,45.09693699592152,63,52.23681236626379,80,48.18313965473966,77
8060258800,0.565562380409,5.66216551012,0.4508950169327528,0,99.09912420838415,1,15,0,2.396031676686561,21.909705214813982,15.480393477967926,50.17644205400983,5,11.864406779661016,105,30.697655402346165,84,21.338822314542213,81,56.15727568648829,76,46.60639341430924,78
8060241560,1.36581113604e-4,5.17285714825,0.4686018384131592,0,54.54268021754349,1,15,0,5.786323241578571e-4,19.990919307034304,18.952486187845302,27.61636547784131,5,11.864406779661016,105,40.00944118236393,77,21.23618812410514,82,55.14626150114334,77,45.81315118599572,79
8060160330,0.00537869806243,4.40998906457,0.4750673854447439,0,98.10699872942614,1,14,0,0.02278710781221866,16.99938954272389,20.220301461104576,49.67410333992704,5,11.016949152542374,105,42.81068327410666,73,24.91567398308076,80,53.827130732874494,79,44.76839365597146,80
8060258940,0.885904690642,5.43713464584,0.43820475605671544,0,99.11554149384384,1,13,0,3.753176970095484,21.027263620017234,12.991987395437064,50.184754548993034,5,10.169491525423728,105,23.81755027676828,85,21.063413736681696,83,54.08654442994779,78,43.85483460362562,81
8060260060,0.852400943072,2.7423999552,0.453410740203193,0,81.22482054419758,1,15,0,3.6112367646536425,10.460064380166903,15.9736962673494,41.126221181522055,5,11.864406779661016,105,36.05361190288241,82,36.444386665213685,73,47.16227169200147,82,43.05196878107287,82
8060109650,3.30139046127e-5,2.75173148553,0.501088534107402,0,10.530762045980008,0,14,0,1.3986496266942826e-4,10.496657273913486,25.32273278533888,5.331996365740596,0,11.016949152542374,105,49.213747501614,68,30.063834669607907,77,43.23736937868263,84,41.588203601143945,83
8060159890,0.00510431699727,4.43911418543,0.477244453659548,0,1.9895813471694752,0,14,0,0.02162467949948165,17.1136015117468,20.647198105761632,1.0073763252438988,0,11.016949152542374,105,37.862150346813536,81,18.046561478884374,85,43.84129942796666,83,40.25079202887126,84
8060304890,0.0984313157433,2.68649750523,0.4641146589259797,0,0.01215277621539431,0,20,0,0.4170089077147011,10.240847130735771,18.072604770246592,0.00615324752705732,0,16.10169491525424,105,41.57075544558268,74,28.00262244145505,79,34.23090973581275,85,39.870233281877695,85
8060285990,4.48402040849e-4,2.88778929974,0.44904623678208583,0,0.01468314309691809,0,14,0,0.00189967637696859,11.03019775041737,15.117870136870264,0.00743443753011753,0,11.016949152542374,105,31.43711575144257,83,17.62908202052999,86,30.57937506897266,86,31.652539889937955,86
8060183070,9.92701199006e-5,2.39994955063,0.6358757925292186,0,12.899771120540056,1,38,0,4.205625410556842e-4,9.117170897024382,51.75287767998354,6.5314867501774545,5,31.35593220338983,106,121.21240548907943,1,89.86818467681853,1,86.68086374358543,1,92.66797574625218,1
8060155650,0,3.43358555842,0.6109296887598774,0,19.217576493232382,1,36,0,0,13.17049669334101,46.8612496069712,9.730354528552391,5,29.661016949152543,106,109.09886431371937,2,78.41197813061126,2,84.4090315387179,2,88.10751490279425,2
8060147910,0.00109565026843,5.46879702228,0.5851378809869376,0,4.518943654427819,0,25,0,0.00464177399463862,21.151425245802063,41.80378924673225,2.2880576864484135,0,20.338983050847457,106,81.47982851822495,7,47.97041161690159,12,75.20770875094003,4,72.72489098866339,3
8060150960,0.502283105023,5.05436726729,0.562219978544835,0,8.115657902745127,0,23,0,2.1279460444827687,19.52627015832234,37.309866829151105,4.109166859373322,0,18.64406779661017,106,70.76413169069053,13,48.04007139280803,11,70.94674365533142,7,68.65382782061133,4
8060010050,0.00802796422682,4.34789519028,0.5742876785577878,0,1.0802369485415948,1,19,0,0.03401084876412186,16.755893088889017,39.676196285080046,0.5469518068202095,5,15.254237288135592,106,80.53824797920886,9,52.12345341204048,9,78.75551102981078,3,68.35531816685949,5
8060148890,0.0556630265807,2.49644929375,0.5800580551523948,0,20.664840400353057,0,25,0,0.23581903522499717,9.49558737553167,40.80769707586579,10.463141565535844,0,20.338983050847457,106,85.36761205801672,3,59.05014943063652,3,62.609623088994084,12,66.21992542417874,6
8060148880,0,3.11431281801,0.5773161586840833,0,0.10365704566968366,0,24,0,0,11.918492675474525,40.270044468400485,0.05248421878588326,0,19.491525423728813,106,82.62209031852443,6,54.55475129472151,7,63.98481279623474,10,65.72081622986656,7
8060170460,0,3.04717591076,0.5773161586840833,0,25.985941929232094,0,24,0,0,11.655220347507568,40.270044468400485,13.157352485638796,0,19.491525423728813,106,82.75372648250791,5,54.81802362268847,6,63.72154046826778,11,65.58918006588308,8
8060147790,0,2.50874940656,0.5773161586840833,0,20.103155804369887,0,24,0,0,9.543821342009844,40.270044468400485,10.178746170345882,0,19.491525423728813,106,83.80942598525678,4,56.929422628186195,4,61.61014146277006,14,64.53348056313422,9
8060010440,2.68974205363e-5,5.64782063626,0.5740203193033382,0,58.93953495299604,0,17,0,1.1395218964091632e-4,21.85345287180016,39.62377038135022,29.842606412743777,0,13.559322033898304,106,70.61350456513715,14,37.93389012922388,19,73.08435666201581,5,64.10997611548272,10
