HYBAS_ID,FEOW_ID,WSI_n,FBCI_n,CCI_n,SARI_n,Fish_richness_n,Priority_n
7060017940,103,0.03766396384618832,0,0.6408150515635607,5,18.48739495798319,94.98886816916249
7060018020,103,0.9205751132927316,0,13.100562266463092,0,20.168067226890756,81.22279674981533
7060018030,103,0.1976764966683091,13.142857146612245,1.1100028282968242,5,21.008403361344538,92.11068810727885
7060018590,103,0.012377660040982645,0,1.1392434325456875,5,14.285714285714286,97.09642593329164
7060018600,103,0.009754848080720234,0,0.9988646887729836,0,11.764705882352942,95.10540371612024
7060018610,103,0.3386691469551049,0,1.6349529667122693,0,18.48739495798319,77.6961141566838
7060018620,103,1.0925202408099655,0,1.1421241681852659,5,17.647058823529413,86.06333152045978
7060018780,103,2.3407040677895297,0,1.3006413889462096,5,19.327731092436974,88.39237407263754
7060018790,103,1.1080205011356248,14.935064789981448,1.350592289994499,5,18.48739495798319,92.968092195321
7060018950,103,0.1780826904921289,16.428571433265308,2.42658330000773,5,16.80672268907563,92.71208591397236
7060018960,103,0.2567191379823763,15.64625863304179,1.4836689193006043,5,17.647058823529413,92.40784784849788
7060019010,103,1.1748416590209896,14.285714332653061,1.141557566259872,5,19.327731092436974,93.11200982269249
7060163080,103,1.0105393109587077,0,2.2777412221167057,5,18.48739495798319,93.25323236340908
7060162660,103,0.5166992783257177,0,3.7778628801394505,0,20.168067226890756,69.68032274561054
7060162570,103,0.7820921379813585,0,2.93936202853016,0,17.647058823529413,81.20915961134156
7060148380,103,2.758112054150598,0,9.005026488585651,0,21.84873949579832,68.64531444337115
7060148370,103,0.5011511671319019,0,3.6683351198384093,0,17.647058823529413,81.20915961134156
7060140470,103,0.10519911580768362,0,8.961639256853227,5,19.327731092436974,76.48655926596619
7060140620,103,0.7387308637448191,0,6.292782366697824,5,21.008403361344538,68.98210125575318
7060019020,103,0.8524077754292374,28.571428665306122,1.3771308854360367,5,19.327731092436974,93.88280460599293
7060019190,103,0.3113715666686203,0,3.6107072168569814,5,20.168067226890756,87.83453605318485
7060019200,103,0.1760158655315651,0,1.2593918745136463,5,18.48739495798319,93.30282195785918
7060019440,103,0.7721545926160023,0,2.0014918342834638,5,18.48739495798319,92.6271637334766
7060019450,103,2.001949099589615,26.28571429322449,1.1428672386102794,10,21.008403361344538,93.94897437354395
7060019840,103,0.8673101272651694,0,1.696903727405927,5,20.168067226890756,91.4995170180124
7060020090,103,0.042766278126306935,16.428571433265308,2.6376887626848107,0,15.966386554621849,87.9118131712029
7060123570,103,0.07540110188157109,14.935064789981448,3.265363075481127,0,17.647058823529413,78.63050069993646
7060123580,103,0.6587276997569088,15.64625863304179,3.537240259935841,0,16.80672268907563,82.84236929046294
7060108080,103,0.2509539588546906,0,9.798405713623547,0,15.126050420168067,63.19737066400304
7060108050,103,0.021653454091687487,14.935064789981448,7.225132432589657,0,17.647058823529413,54.381189013838586
7060108990,103,0.02235425026180965,0,15.664105217269737,0,10.92436974789916,64.0555875739693
7060108980,103,0.09182979193715873,0,15.767379193775145,0,8.403361344537815,65.58223866025448
7060111430,103,0.003737419425211255,0,16.107336145277834,0,13.445378151260504,72.02013483386423
7060111530,103,0.006371507656190944,0,15.19417067798449,0,10.92436974789916,64.0555875739693
7060020500,103,0.07394780716683994,0,3.875340394451665,0,20.168067226890756,75.08608443661572
7060020680,103,0.045586399661931606,0,3.6035198071971033,0,22.689075630252102,64.17734773891375
7060020780,103,0.228048789816439,0,2.7923384167526337,5,19.327731092436974,72.59701020561938
7060020790,103,0.01649005197689507,0,2.325497610015255,5,20.168067226890756,74.44741178476049
7060021430,111,0.012436011052198227,23.469387620991252,57.841839608223324,0,10.92436974789916,17.621131070758885
7060021550,111,0.0045301593389551285,18.25396840521542,64.94538675130684,0,14.285714285714286,16.917627895524372
7060021560,111,0.006215225035643705,19.327730962665065,69.1569093798313,0,13.445378151260504,19.0037535555162
7060021620,111,0.005728427737935136,18.25396840521542,69.55539000431399,0,14.285714285714286,20.213269693353794
7060099390,111,0.005509789847869377,0,54.68192714610586,0,11.764705882352942,9.673276890732438
7060100460,111,0.007267609878100205,0,15.940873521969317,0,12.605042016806722,15.239502244445713
7060100540,111,0.034264690866176714,0,43.37664974661078,0,10.92436974789916,5.932155236092964
7060108890,111,0.00711686109964235,0,12.139404321978805,0,16.80672268907563,24.07279634394812
7060108930,111,0.012219575736927012,0,11.325643845748687,0,21.008403361344538,31.590955779830136
7060112450,111,0.0072667595813014916,15.64625863304179,10.256194142335866,0,16.80672268907563,23.79355969900887
7060112520,111,0.009830900111314414,23.469387620991252,9.841765433368169,0,22.689075630252102,32.2128692377002
7060021690,111,0.002897366048785056,17.293233104940924,69.17455540929448,0,15.126050420168067,18.173281376633255
7060021740,110,0.029329800489651548,11.330049388951444,63.996806741540404,0,23.529411764705884,32.79496679866215
7060114060,110,0.4166494388763095,12.169312160619805,36.11271250736686,0,21.84873949579832,31.037117007910815
7060114090,110,0.01203340087491997,24.33862432123961,35.531301913488846,5,22.689075630252102,36.18892487578209
7060121810,110,1.6320654175888052,12.637362489324962,9.125518100715716,0,21.008403361344538,30.720276938812095
7060123710,110,0.18933815680212912,22.66009844933146,9.24600274347701,0,23.529411764705884,34.50666280019829
7060130730,110,0.24124117780520152,31.797235180513496,9.671289045296897,0,25.210084033613445,37.11501203330834
7060142810,108,0.3140259811156743,45.63492068446712,10.42560069052002,0,29.41176470588235,43.3661003466106
7060135250,111,1.929357239976652,30.80357143737245,9.033219594856446,0,26.050420168067227,36.4196829365305
7060145540,108,0.7216901730988728,42.39631335497038,11.152552536775177,0,25.210084033613445,35.76889449363875
7060145630,108,0.6935550089478786,39.82683976852196,14.238113789285885,0,26.89075630252101,39.427860054032
7060118090,111,2.0821727989285668,21.19815667748519,7.858698288217408,0,25.210084033613445,35.540142493433464
7060139370,108,0.022755566025992064,31.797235180513496,11.391936899264007,0,25.210084033613445,35.93605941686569
7060114740,111,0.6908852555654117,11.734693974781342,8.80671842652099,0,22.689075630252102,32.54892729294684
7060114730,111,0.32880511156654574,12.169312160619805,8.462623701437675,0,21.84873949579832,31.45633274617876
7060140020,108,0.09153815763359714,32.857142866530616,9.999393383303978,0,24.369747899159663,33.84283197908973
7060140080,108,0.26288918257673,42.39631335497038,12.699876612627051,0,25.210084033613445,35.76889449363875
7060137710,108,0.11992490254911331,31.797235180513496,10.739191362235772,0,25.210084033613445,35.93605941686569
7060298300,120,9.052023960175227,74.19354853548387,1.0780644378700408,20,26.050420168067227,77.7756800697987
7060177910,103,32.43790558622887,11.734693974781342,1.6280072280712234,10,23.529411764705884,66.44695721347804
7060174590,103,13.001221006695253,11.734693974781342,1.7074146693293584,5,23.529411764705884,66.44695721347804
7060174110,103,2.402560835321382,13.690476303911563,4.0039817213014715,5,20.168067226890756,59.98636286152621
7060163190,103,26.47398920587172,0,0.5751879445097667,5,20.168067226890756,90.1358031706347
7060019800,103,0.21663082948353493,0,0.6737824766335575,5,15.126050420168067,91.54308009924806
7060020100,103,0.007524126747225758,14.935064789981448,7.478338955153322,0,17.647058823529413,81.04179473007248
7060020430,103,0.026077366757980055,0,2.0647864695255578,0,16.80672268907563,75.62117977482485
7060020440,103,0.0748605645398353,0,1.667256222473244,0,15.966386554621849,80.32956417978293
7060020690,103,0.3305356734550559,0,5.070486949634169,5,24.369747899159663,66.0037502130803
7060099500,111,0.0067932439781238675,0,57.01297545161621,0,11.764705882352942,8.25501448945963
7060021630,111,0.001748930451973147,18.25396840521542,68.88615345098464,0,14.285714285714286,20.213269693353794
7060021700,111,0.05179993769603856,12.169312160619805,68.39336424738605,0,21.84873949579832,33.102890947086635
7060121920,110,0.5091331283660819,23.469387620991252,11.18805801780792,0,22.689075630252102,33.41585966735124
7060123800,110,1.3250954391671022,24.33862432123961,10.135981584614877,0,21.84873949579832,31.506840666452003
7060130660,110,0.4684804072058266,21.90476202054422,9.327607033329288,0,24.369747899159663,35.01562588783453
7060142610,111,0.6100770005091793,30.80357143737245,10.466478528957769,0,26.050420168067227,35.149724416160026
7060135300,111,0.5732975358726671,31.797235180513496,11.246030933160188,0,25.210084033613445,35.17501910849039
7060117980,111,12.941079692578286,0,6.75907346746943,0,21.008403361344538,31.564730513534425
7060139360,108,0.04196071367412466,32.857142866530616,11.002488948242476,0,24.369747899159663,33.84283197908973
7060137570,108,0.08617569455519047,11.734693974781342,10.374430144595587,0,22.689075630252102,31.48717865463135
7060134520,108,0.14306012008152869,11.734693974781342,11.388455936810503,0,22.689075630252102,31.48717865463135
7060144640,108,0.29936093832250915,21.90476202054422,12.334480164237581,0,24.369747899159663,35.79748849366442
7060144740,108,0.7915056313524432,41.07142858316327,12.048781701101772,0,26.050420168067227,37.736519120404566
7060161120,108,1.911701211447453,31.797235180513496,14.70091147999912,0,25.210084033613445,35.76889449363875
7060161180,108,0.4555523877920894,42.39631335497038,13.618041757202159,0,25.210084033613445,35.76889449363875
7060165930,108,9.43918434910887,34.58646620988185,21.717181349310607,0,31.092436974789916,46.59236021185414
7060166020,108,3.2848405128857974,45.32019689866292,16.436002422958996,0,23.529411764705884,32.83728895254628
7060168960,108,16.52221369245923,42.39631335497038,13.534253139886369,0,25.210084033613445,35.76889449363875
7060169010,108,9.78687123097257,36.50793648185941,18.776516598878207,0,29.41176470588235,44.83209273254163
7060170490,108,10.204657030237621,28.16326540804665,17.079597452276527,0,28.571428571428573,43.44013052689683
7060170140,108,16.10235318949503,45.32019689866292,15.805564464621416,0,23.529411764705884,32.86080126025969
7060166730,108,4.116078013652523,33.9901478382829,15.671729448588197,0,23.529411764705884,33.138246491277904
7060166920,108,15.676784687894209,18.25396840521542,13.268017025946078,0,29.41176470588235,45.915487622402786
7060021750,110,0.08879103619373276,16.428571433265308,56.225039003186794,5,33.61344537815126,47.94817887379965
7060134090,110,1.450456251890042,37.337662467810766,14.054010350586628,5,36.97478991596638,54.33469876904163
7060159850,109,0.43384069464651126,45.32019689866292,14.592368573656074,5,48.739495798319325,67.39803006048541
7060192440,109,0.12147185067669786,40.35087735438597,20.06337131827306,5,47.89915966386555,66.56119815420136
7060192420,109,2.1342306760897443,46.115288170318664,14.353510593262438,5,47.89915966386555,66.48224629987946
7060192560,109,0.5109587669733062,51.87969931482277,22.283871085920726,5,47.89915966386555,66.56119815420136
7060206680,109,1.671486924421755,55.69007251591145,25.46871074391588,10,49.57983193277311,68.32437513302472
7060206690,109,0.40667339971812244,40.35087735438597,32.90445104445493,5,47.89915966386555,66.56119815420136
7060214090,109,0.35363675165868635,39.65517236847291,26.98511339050829,5,48.739495798319325,67.47091821439696
7060219980,109,0.17782210424551623,38.33333345380953,22.825184555699312,5,50.42016806722689,68.97437354395137
7060220090,109,1.2566569279542243,38.98305092542373,26.593589231802316,10,49.57983193277311,68.32437513302472
7060224340,109,7.644678095649344,38.98305092542373,21.915366656778392,10,49.57983193277311,68.32437513302472
7060224350,109,1.343244213249819,38.98305092542373,20.72828111212451,10,49.57983193277311,68.32437513302472
7060192820,109,0.60908177135755,42.85714299795919,19.47782349749168,5,38.65546218487395,57.52204300145514
7060192810,109,4.409120338157098,31.292516937512143,27.77862679976676,0,34.45378151260504,52.95106053103667
7060230950,109,0.1657168470180041,39.23240936835212,16.132236704548383,10,56.30252100840336,72.71240818465772
7060231030,109,2.6896518225114905,38.65546225390156,14.364973056057291,10,57.142857142857146,73.47609991209393
7060250980,109,39.005841029660075,48.84169897109763,15.553011663423268,10,62.18487394957983,78.78580324742039
7060250990,109,5.067519631245399,42.12454206917844,13.703314381281702,25,65.54621848739495,78.73873952628428
7060245400,109,27.17368704665759,83.44671205241335,14.306355506006655,10,52.94117647058823,75.84630079089992
7060245390,109,3.0961908217334826,68.45238086241497,12.15207192331521,5,40.33613445378151,66.108869822148975
7060179770,109,0.9414187391182952,25.939849493125674,31.755133826294106,0,31.092436974789916,47.87712220490998
7060179920,109,34.12286625414548,41.07142858316327,25.837541059850068,0,32.773109243697476,51.09153929200522
7060177100,109,1.1441917617728552,40.069686582877054,15.226163790901866,0,33.61344537815126,50.3143887055667
7060177090,109,0.034423616620838586,41.07142858316327,18.052590514232527,0,32.773109243697476,49.10392635945224
7060284070,109,46.789863850768555,66.74107144764031,12.39793515548684,10,53.78151260504202,81.52025683277459
7060284240,109,60.16829423595202,51.33928572895408,12.148325316610917,10,53.78151260504202,83.51042672879142
7060235410,109,2.0922174287700153,50.549450614442705,12.189492277700104,0,42.857142857142854,64.37778370274535
7060235660,109,27.168994379013206,75.82417592166405,11.658928795549004,0,42.857142857142854,69.45499525759769
7060179090,109,26.577676782635635,42.12454206917844,22.74351838650748,0,31.932773109243698,47.796421999501725
7060179080,109,8.189033067947026,33.69963385248561,19.431637174750147,0,31.932773109243698,47.796421999501725
7060276840,109,1.91735324528521,32.857142866530616,33.53757898182369,15,50.42016806722689,68.7743621796693
7060277090,109,4.554032855783293,39.82683976852196,13.506807937576271,10,55.46218487394958,72.87604151062303
7060302030,109,17.11545148689416,47.69585244219881,16.59740176206374,10,52.10084033613445,80.51630499533515
7060306430,109,46.674013457173665,65.71428573306123,13.222016675259445,0,36.97478991596638,79.18631740439798
7060199390,109,1.3128913556624993,34.95440739570126,24.581251520268612,0,38.65546218487395,58.044884078278145
7060201290,109,20.001668756898002,41.94528861198437,18.97142588378822,0,38.65546218487395,64.71547585513198
7060201280,109,17.573860272189624,34.95440739570126,24.456995664909392,0,38.65546218487395,60.5430917859211
7060194860,108,33.37196961524082,53.281853243794814,51.71317089587423,0,30.252100840336134,46.83804208777218
7060194980,108,48.04442543412538,45.63492068446712,27.219416573689596,0,29.41176470588235,47.37390382029282
7060289500,109,46.579975503604885,42.85714299795919,15.743655875289546,0,37.81512605042017,78.95310257252758
7060289200,109,52.66906443462067,69.1729324197637,16.633782261509147,5,47.89915966386555,80.61462822349357
7060284140,109,40.094802073141075,52.80612255794461,15.55426065204026,0,46.21848739495798,75.17716103999416
7060284060,109,30.358334919362925,55.7951483445129,21.80320039587604,0,43.69747899159664,73.48359201369718
7060290680,109,34.99113758843975,50,15.477131109665802,0,37.81512605042017,74.1089538190164
7060290770,109,42.20453996483745,62.58503387502429,12.4246744501051,0,34.45378151260504,77.02385687498479
7060317700,109,4.524242445140634,31.292516937512143,15.092057861579557,10,52.94117647058823,71.32872809331698
7060212920,108,69.2594077173343,39.82683976852196,87.20288190202547,0,26.89075630252101,48.21348320410767
7060213040,108,57.015921793411025,30.80357143737245,63.896756255640774,0,26.050420168067227,46.79669299392011
7060314930,109,1.0749086417946185,34.58646620988185,12.392582349467785,10,47.89915966386555,67.34114677568404
7060314820,109,2.0469744058585344,32.31850126637672,21.369992344880387,15,51.260504201680675,69.74390310924895
7060269450,108,42.705810882386565,42.85714299795919,27.17014790708713,5,38.65546218487395,72.0129849275033
7060269280,109,40.31393273708282,59.1428571597551,28.42562090773235,0,41.1764705882353,71.64952554122391
7060217900,108,41.69241436129055,32.857142866530616,89.46630573000789,0,24.369747899159663,46.543553611000625
7060226990,108,35.8913892987079,39.82683976852196,69.20635788435743,0,26.89075630252101,48.986254384288365
7060217780,108,33.427747501719736,48.31932789951981,99.99999999999999,0,27.73109243697479,48.30354665873396
7060227100,108,46.34584538590883,29.87012990853432,71.13324326863618,0,26.89075630252101,47.85395864434446
7060316050,109,6.841707545505484,61.6071428747449,12.322372328883327,0,26.050420168067227,69.22978578328315
7060316210,109,44.27555323282981,36.50793648185941,15.090899929138235,0,21.84873949579832,62.91771628438484
7060208410,107,33.228572737759414,38.65546225390156,34.23603564363192,0,27.73109243697479,47.140378965382375
7060208540,107,50.22670812575142,38.65546225390156,23.158402127264534,0,27.73109243697479,50.22477881430428
7060263820,108,35.45385431463342,41.07142858316327,42.47174258873975,0,26.050420168067227,50.86652650718792
7060263970,108,38.87683006019346,52.99539185799869,19.441180610680174,0,25.210084033613445,51.70235112332263
7060184430,107,51.2583895780307,51.87969931482277,13.973998564059954,0,31.092436974789916,52.366611739303366
7060184580,107,64.444495253044,29.87012990853432,20.20064376098493,0,26.89075630252101,48.91186999261321
7060263060,108,66.11160595467706,42.85714299795919,13.773601604881389,0,18.48739495798319,49.70440514159648
7060262850,108,45.254676152823926,43.809523712517006,71.32898850378731,5,25.210084033613445,52.08932325700326
7060264520,108,41.80416910967023,48.67724864247922,24.216307124468482,0,21.84873949579832,53.15453529556604
7060264650,108,61.53595300030629,42.85714299795919,15.575198060363675,0,18.48739495798319,49.70440514159648
7060260120,108,40.2567375440924,31.797235180513496,32.32241770677781,0,25.210084033613445,51.82992435420635
7060260000,108,33.77897084441013,31.797235180513496,36.38877798762765,0,25.210084033613445,51.82992435420635
7060300250,109,37.91093190813516,35.20408159577259,15.452301306910229,0,22.689075630252102,59.906001152662895
7060300390,109,45.561827135671415,58.67346954533528,12.399595295164529,0,22.689075630252102,64.0117539145893
7060256540,107,18.636656335099595,21.19815667748519,54.81167165907246,0,25.210084033613445,55.10723666483983
7060256690,107,29.406297324994085,67.64705886218486,14.583228917566723,5,28.571428571428573,56.59813558925473
7060259190,107,30.184109875364783,21.90476202054422,28.53212900618154,0,24.369747899159663,53.625774191715436
7060259200,107,12.410172144416713,21.19815667748519,67.75242893282973,0,25.210084033613445,55.10723666483983
7060282770,107,46.04064419935852,64.11149820403186,10.529270512382483,20,34.45378151260504,62.158742389742216
7060282720,107,35.758771412047615,35.52123549586321,18.448392887609835,10,31.092436974789916,56.325067609799696
7060242640,107,64.9257755202926,32.857142866530616,13.342034521437705,0,24.369747899159663,54.27126541280756
7060202930,107,3.4426131760985936,32.857142866530616,16.857359912251887,5,25.210084033613445,46.59810216489574
7060203140,107,5.321559388977282,37.91208779654632,32.31842642456364,10,21.84873949579832,50.93995725281595
7060224620,107,15.78152104512782,48.67724864247922,25.624801678247277,10,23.529411764705884,50.584042924516794
7060147190,110,0.042679453600261895,10.267857145790817,33.17668612312405,10,26.89075630252101,40.706858344224116
7060163780,110,0.33885568647291237,0,21.050950213965752,10,26.050420168067227,39.67967388176381
7060022280,110,0.014477716600453081,19.327730962665065,40.92918294220763,10,28.571428571428573,44.930360348014446
7060146370,110,0.04192004149462083,10.952380845986395,53.2129356693118,5,25.210084033613445,36.31569975566795
7060151610,110,0.037719315710638746,9.956709859987631,57.958567013320234,10,27.73109243697479,42.465222714100506
7060151690,110,0.029695782350947428,9.956709859987631,59.50880963598665,5,27.73109243697479,42.440427916875436
7060191640,110,0.11348142017815475,9.663865645618248,24.692809083017796,10,28.571428571428573,45.90501465658142
7060191700,110,0.10106460768287708,9.663865645618248,56.659103689265194,5,28.571428571428573,43.99982619333318
7060022850,110,0.014297770080261007,12.169312160619805,39.35714703906456,5,22.689075630252102,34.31508103364459
7060023220,110,0.005891333314309981,12.169312160619805,35.164635484142664,5,22.689075630252102,34.31508103364459
7060150030,110,1.0334069399443964,12.637362489324962,34.00048032782,5,21.84873949579832,34.124316503997164
7060149790,110,0.003394238650405148,12.169312160619805,38.86049271623591,5,22.689075630252102,34.31508103364459
7060152640,110,0.016324681235049595,12.169312160619805,35.591783297751945,5,22.689075630252102,34.31508103364459
7060152650,110,0.0073405436530663264,12.637362489324962,32.72244859313337,5,21.84873949579832,34.124316503997164
7060168790,110,0.005485466458070527,13.142857146612245,33.86725406650147,5,21.008403361344538,33.00732996192965
7060168780,110,0.021821016750195325,10.952380845986395,49.19428498996178,5,25.210084033613445,36.6338996533894
7060175260,110,0.004622340943833348,10.59907850302831,32.05328453469307,5,26.050420168067227,42.591862807454234
7060134420,108,0.03364682935370569,0,10.46000184875541,0,23.529411764705884,34.008201876674036
7060113180,111,0.452346892057378,0,8.778363094412795,0,16.80672268907563,24.07279634394812
7060113260,111,0.12672345712150263,0,9.404073385765425,0,22.689075630252102,34.380200173711174
7060022240,110,0.6680048688275565,32.857142866530616,18.58670762765177,5,33.61344537815126,49.4925848059549
7060132960,110,2.793813209037205,18.25396840521542,10.440348470435879,5,30.252100840336134,48.66943197530162
7060132870,110,0.565575665811998,42.12454206917844,12.933837658899447,5,32.773109243697476,49.75457521624918
7060134100,110,0.6773564116668154,37.337662467810766,12.894347469678626,5,36.97478991596638,54.62913698608907
7060159950,110,0.38783645245801857,34.2261905954932,14.97841775390555,5,40.33613445378151,58.776066821978525
7060302170,109,62.49729944017827,44.552058012729155,12.355868921847659,10,49.57983193277311,83.40381435385869
7060199540,109,0.13965592845193445,31.292516937512143,22.799051774750684,0,34.45378151260504,59.92548277905401
7060318020,109,19.63194031303085,32.31850126637672,15.302263291611519,5,51.260504201680675,70.29385984114224
7060314300,109,40.78256481169617,33.9901478382829,13.070386611058769,0,23.529411764705884,65.7968419052023
7060242880,107,77.51548168049837,42.39631335497038,10.416009209641022,0,25.210084033613445,53.444385586424445
7060224630,107,54.186860817191636,43.809523712517006,7.96370519011732,0,24.369747899159663,51.08472072276835
7060224750,107,72.99667466517724,35.20408159577259,9.060818161239121,0,22.689075630252102,51.002897891925684
7060224740,107,58.81988109567716,50.549450614442705,6.87523136666731,0,21.008403361344538,46.75440475201827
7060022250,110,0,25.274725307221352,26.616992547740487,10,32.773109243697476,48.2090328558878
7060022270,110,0.005445140907630506,25.274725307221352,18.425762825811606,10,32.773109243697476,48.2090328558878
7060129240,110,0.004473502138689405,19.913420048546694,20.784893307080456,10,27.73109243697479,42.390838322425346
7060129300,110,0.05888935147884549,20.535714291581634,32.26572751879311,10,26.89075630252101,41.72538212398432
7060133990,110,0.07050439951263006,19.327730962665065,13.359165613965954,10,28.571428571428573,43.89554219323959
7060133910,110,0.16407682173575583,19.327730962665065,16.878458598052156,10,28.571428571428573,43.89554219323959
7060137410,110,0.022572265799267476,10.267857145790817,48.45169753262188,10,26.89075630252101,40.86879936360021
