HYBAS_ID,FEOW_ID,WSI_n,FBCI_n,CCI_n,SARI_n,Fish_richness_n,Priority_n,protection_score,Prot_rank_feow,restoration_score,Rest_rank_feow,SAR_score,SAR_rank_feow,AIS_score,AIS_rank_feow
7060220180,110,0.00965105030078138,12.169312160619803,16.487491147395698,5,22.689075630252105,34.921176076923565,66.58739313985983,87,55.23153020961621,66,87.97538327205133,114,93.17772223148978,116
7060241270,110,0.00752077102811504,13.142857146612243,16.362287000814565,5,21.008403361344534,33.00732996192965,60.617039440428215,95,51.51897035838026,77,86.62633441561536,118,91.30249427043547,117
7060319640,110,4.698051784399761,0,20.284350076939493,5,26.050420168067227,40.62547542107415,86.53480418810084,36,72.32147307074308,30,90.48444231716726,110,88.3018072531402,118
7060163780,110,0.33885568647291237,0,21.050950213965752,10,26.050420168067227,39.67967388176381,94.51302384163755,17,66.65138257954408,38,94.16108498641788,102,86.72322066981951,119
7060284340,110,2.144792901921596,0,19.100943323127467,5,24.369747899159663,41.78137080672687,89.9822207197455,24,66.70053779572797,37,86.97819525420763,116,83.66159867100723,120
7060295550,110,2.298898011021961,0,19.36174210690839,5,24.369747899159663,41.367554190970885,88.98774650690343,28,66.34759149260242,40,86.93435818324815,117,83.59086044386393,121
7060024830,110,0.04020850014245884,0,19.674625588409562,5,25.210084033613445,43.15699755667935,95.00041155940042,15,63.23721280045059,46,86.18393945306242,119,83.25988575347246,122
7060163620,110,0.03156125466104313,0,14.500336557614846,10,26.050420168067227,39.67967388176381,98.09562510162488,11,72.42304058316256,29,87.15104096644006,115,83.02381971629285,123
7060252480,110,0.07395084293442064,0,19.82285999288909,5,24.369747899159663,42.40209573036088,92.75705901162875,18,61.453456379595124,52,85.40658674124876,120,81.78533248159856,124
7060121810,110,1.6320654175888052,12.637362489324962,9.125518100715716,0,21.008403361344534,30.720276938812095,53.61811191522284,119,52.91341795522574,74,67.56012670169196,130,81.71233522211064,125
7060295390,110,1.9497331544175864,0,17.28888379773611,5,23.529411764705884,39.22138433190198,85.85090091458702,39,64.19115652081317,45,81.56462391498998,125,79.0860461950115,126
7060252330,110,0.2997358772090586,0,19.770080010920747,5,24.369747899159663,38.94578649648981,86.62780330685345,35,58.04621439652634,59,81.22261043859712,126,78.61423703707709,127
7060284350,110,1.257115993088822,0,14.290427349732353,5,25.210084033613445,38.79765895789535,88.9964487705295,27,66.62023500096089,39,76.98280109069066,127,77.88789050299077,128
7060319800,110,1.535970204672414,0,16.37648788511577,5,24.369747899159663,35.48947726261876,81.15850438080781,47,60.54115602142376,53,75.20852650913855,128,75.16724698861272,129
7060157640,110,0.11543872793994878,0,13.1656718912721,5,24.369747899159663,37.8454104955023,88.2264305094334,29,62.89967867152678,47,72.9199546095543,129,73.95731023179886,130
7060135250,111,1.929357239976652,30.80357143737245,9.033219594856446,0,26.050420168067227,36.4196829365305,48.20441431053991,13,66.9644912117531,2,98.6771079655959,8,126.12261479750839,1
7060135300,111,0.5732975358726671,31.797235180513496,11.246030933160188,0,25.210084033613445,35.17501910849039,44.38527885125886,18,59.104587583001205,5,98.53295502778244,9,125.0942522545929,2
7060142610,111,0.6100770005091793,30.80357143737245,10.466478528957769,0,26.050420168067227,35.149724416160026,46.62824468174281,17,60.70539200151519,4,96.49596823217668,10,123.74855962184658,3
7060021700,111,0.05179993769603856,12.169312160619803,68.39336424738605,0,21.84873949579832,33.102890947086635,31.007407682608637,35,-6.779169147790775,77,126.94310578100799,1,111.53020679617866,4
7060118090,111,2.0821727989285668,21.19815667748519,7.858698288217408,0,25.210084033613445,35.540142493433464,56.85548481841384,7,65.85946430969327,3,84.22326492422268,11,106.41644980766073,5
7060112520,111,0.00983090011131441,23.469387620991252,9.841765433368169,0,22.689075630252105,32.2128692377002,47.208452250227865,15,52.40969346460436,8,81.7311521631492,12,102.8636057549482,6
