HYBAS_ID,area_m2,overlap_area_m2,perc_overlap
7060165930,6759374494.9706745,763184393.6514926,11.290754702514876
7060166020,1522245998.1082516,66981867.20864161,4.400199921161384
7060168960,580894641.8592904,39411344.917570926,6.78459432702385
7060169010,4512148603.261216,292256007.65473443,6.477091810396104
7060170490,2642462086.606964,243436137.25368413,9.212474172761612
7060170140,6166060414.640828,649077314.563195,10.526612957310824
7060166730,4992029521.358282,404634717.0735687,8.10561546846525
7060166920,6217773940.857428,79161617.05362462,1.273150452341924
7060021750,17764641472.681046,10666853841.926748,60.04542145323073
7060134090,16160016881.077372,12688149.097152222,0.07851569209689041
7060159850,26017633504.23993,3308356507.8798747,12.715824086540126
7060192440,9243453455.920742,7199656322.021761,77.88924730734853
7060192420,7332101976.39872,36766311.44746994,0.5014429909160689
7060192560,10847055478.33467,160170334.1997497,1.4766250114573989
7060206680,8564906927.659856,393541348.755156,4.594811736765494
7060206690,3201581999.785659,44600796.701268114,1.3930861900227471
7060214090,4744668571.269089,286711499.94315827,6.042814068812178
7060219980,19492258220.037277,7887158556.7688675,40.46303136217012
7060220090,918260044.4166801,72380651.12175003,7.88236965790333
7060224340,4320573929.687001,263573076.96590975,6.10041816794011
7060224350,2245870911.120991,121472067.88376552,5.408684322962029
7060192820,9907571993.21637,118176728.8870459,1.1927920278344735
7060192810,5660470024.858727,108425467.48494649,1.9154852337134765
7060230950,9792459187.183485,8182240344.9131775,83.55654272853354
7060231030,8022869744.753228,1385299454.1095972,17.266882028286087
7060250980,12830586889.280993,324960350.9100335,2.5327005982985384
7060250990,15400717453.897789,2121386288.9025626,13.774593912608
7060245400,19026766930.778652,762329973.4022814,4.006618550464809
7060245390,6323529291.42305,337914314.3170752,5.343761351361287
7060179770,3998429592.3297296,414875477.58617944,10.375960561667602
7060179920,13571160836.267387,1395426520.7463012,10.282293000442396
7060177100,19859539403.552593,1528168188.7854807,7.694882332024845
7060177090,7465528520.731944,1121545270.1988118,15.02298554059843
7060284070,5738508541.581528,576525526.3559116,10.046609187359016
7060284240,12485841561.145105,87756911.3946708,0.7028513934356092
7060235410,12287669350.692152,1510654093.717171,12.29406529914542
7060235660,10013493667.959627,1535349331.383025,15.332803737577748
7060179090,3537950161.9271984,211284483.81114894,5.971946300567945
7060179080,11014166585.654007,1759145630.747486,15.971663557720106
7060276840,52094828968.141785,2842718259.4904995,5.456814650891633
7060277090,13558078548.493277,1281213855.040514,9.449818795915565
7060302030,2608075705.671711,93057581.16151229,3.5680552124749485
7060306430,4699835047.699231,55054149.654796906,1.1714059982115383
7060199390,4120708682.3131056,972717877.9995418,23.605596827910663
7060201290,11059892203.1011,874340744.5700684,7.905508738366461
7060201280,15318423543.359497,1883677312.9256337,12.296809182706033
7060194860,23347722055.952763,4043978104.9539733,17.32065378910452
7060194980,4395355801.882713,221405538.2783889,5.037260878483415
7060289500,2217643189.3301306,31656449.05128688,1.4274816257005323
7060289200,2571351111.8983793,41955140.87128487,1.6316379617371737
7060284140,9449221392.063297,548106025.275699,5.800541679932177
7060284060,4061940396.737252,1035628991.2886106,25.495917963751463
7060290680,5515372807.7694845,405782912.40881854,7.357307049800762
7060290770,10565556235.60598,199268301.97152472,1.8860180905572157
7060317700,4177143187.924555,250104458.9960748,5.987452374605839
7060212920,2174907610.2772,13622742.132049529,0.6263595781116081
7060213040,2139589928.8936338,89756465.81450056,4.195031234836339
7060314930,9597386729.110819,4839623294.43053,50.426469527907756
7060314820,12949207140.864971,762217693.4738623,5.88621129604502
7060269450,17549126297.658688,627225322.0197749,3.5741113909668316
7060269280,20922132001.077213,2052107789.1608922,9.80831107009188
7060217900,10193397405.582317,351095765.40760034,3.4443449169883835
7060226990,8325120238.084976,1538730756.0833097,18.482985375323096
7060217780,1966799836.6928854,166042100.87665483,8.442247033935574
7060227100,2927790042.7415104,260872777.7046923,8.910228325676574
7060316050,197466038.12715644,139601692.18619093,70.69655800573449
7060316210,469002625.30344784,6537343.523087052,1.3938820745102114
7060208410,13984574641.202238,896786763.4368105,6.412685308244132
7060208540,29556450826.94884,477689526.8027939,1.6161938035105636
7060263820,1345717903.3182652,340375328.87029386,25.293215467446622
7060263970,3956501301.6879816,183958058.90182236,4.649513417911411
7060184430,27360733424.18821,662277329.1636288,2.420539387215928
7060184580,8125395106.869493,17224265.843608502,0.21198065591969192
7060263060,488611106.8525135,13539794.032204472,2.771077824944212
7060262850,11106599138.083563,759425835.9485959,6.837609123251696
7060264520,13355524561.865746,939551770.0847281,7.034929745608391
7060264650,3726319358.3974795,32851912.672379784,0.8816182810082037
7060260120,885600689.0444,59300311.31597935,6.696055236809589
7060260000,4050188941.856919,568776197.1939873,14.043201573041094
7060300250,5463950817.414329,495072748.5111817,9.060710190386779
7060300390,13705544527.641335,1176268006.2466204,8.5824244624088
7060256540,8114795834.179386,182085320.65939707,2.243868168468967
7060256690,17946038854.453842,624845009.2551081,3.4817990439156676
7060259190,6316238027.674259,23157685.386205528,0.3666373129818948
7060259200,3866393557.9689393,3473633.9999126466,0.08984170772665434
7060282770,26881013598.409073,2380177803.114776,8.854494248891138
7060282720,24973217779.996277,6871564656.157881,27.51573592435514
7060242640,14132490344.830418,248540057.8606263,1.7586430402306328
7060202930,7075320129.069752,1282853876.5497322,18.131389861484603
7060203140,13357072073.993732,3183226015.626195,23.83176491069437
7060224620,5550247865.491813,1295010105.824023,23.332473381515744
7060147190,15518950675.947977,443239803.77298737,2.856119676054786
7060163780,18197484764.37036,2624317571.2760377,14.421320337711187
7060022280,29674352717.89991,3853634985.906885,12.98641632571257
7060146370,14908292158.07891,118647134.8291843,0.7958465904150434
7060151610,20580813130.24351,935105627.6792282,4.54357960378684
7060151690,14601348232.17656,796367146.5261202,5.454065842845864
7060191640,24369594081.996834,2095482124.3812358,8.598756784091387
7060191700,12127704069.926641,830223310.4684454,6.845675864792661
7060022850,11036326261.500042,5882490616.330309,53.30116632063729
7060023220,598412921.7416563,555093685.0868596,92.76097906965012
7060150030,190762989.96970657,134669765.21576566,70.59533153530012
7060149790,2796580784.454933,1596726385.4897084,57.095664618925646
7060152640,8621197779.705925,256694342.2066929,2.977478869710479
7060152650,6830095679.817452,7319759.53286761,0.10716920927619047
7060168790,1705169096.4783504,27673616.024866484,1.6229250273195908
7060168780,14605994152.815584,1939816.08546044,0.013280958934839115
7060175260,4745929480.067237,362125256.4821637,7.630228346271874
7060242880,4235862089.925043,1699928.2049162444,0.0401318118679904
7060224630,2824327257.4676137,3230787.654255185,0.11439140580160731
7060175330,25817188386.697624,3343789153.6243,12.95179437644417
7060023230,4283681804.7014565,2241160769.22127,52.31856312860436
7060023450,4782857748.61929,452029190.0787302,9.451027269402305
7060023460,160187353.94982296,160187348.9722641,99.9999968926643
7060023470,2714671359.964569,1261997723.7146366,46.48804795771329
7060023480,5940814982.512004,5895097958.861601,99.23045872014225
7060023720,2829814564.2585382,2478445470.90817,87.58331737392719
7060023730,7019838972.421277,2358447290.1377673,33.596885902986656
7060197330,13451970344.169632,595065792.888892,4.423632952378654
7060222910,6794077635.677689,96996429.91540986,1.4276614886773336
7060223010,3266373291.715946,216100752.4569647,6.61592332404356
7060233450,2135079151.0316896,170476.55364706577,0.00798455427587731
7060233240,6649830207.16013,401977084.9929601,6.0449225389264205
7060255600,11224558279.673723,205444106.82361338,1.8303090572004694
7060257090,4437648094.675625,161353877.11630493,3.636022363059847
7060257230,4107568473.363847,104663872.2278615,2.548073706051897
7060270660,8467060669.184781,200259167.96503496,2.365155699118383
7060270960,8944528306.377794,1075979043.0832717,12.029466576969265
7060271090,13295422999.674871,541042623.5348854,4.06939007166689
7060237380,22444767182.64545,8447045176.601633,37.6348086298395
7060237270,7893944874.534301,394528615.4615009,4.997863827681922
7060243120,2860420796.383441,730551477.3672241,25.54000020874178
7060243020,8662668140.44067,1383847874.3172092,15.97484576209118
7060250850,2479546256.76639,19891063.722220868,0.8022057934164567
7060251010,2497998898.548227,116097037.67998083,4.64760163615178
7060254310,2848137510.334964,806395319.7926875,28.313075364744204
7060254300,3728025295.9949384,357518910.50019497,9.59003445830375
7060245620,1324578627.5980036,190634.39241456543,0.014392078238515944
7060245440,3078031919.5084853,1326652664.3058412,43.10067923264705
7060024300,6794441451.715845,12012202.977296282,0.17679456159362092
7060024580,13729433541.160847,1524883728.878313,11.106676209959508
7060252580,3922754551.0050435,17396361.07614795,0.4434730965181305
7060252700,28871616625.00137,1278213174.5804365,4.427231045571476
7060262320,2655309115.3768096,57597953.35214435,2.1691618884820776
7060262150,24774807276.239582,1880947619.9296136,7.592178614981789
7060284470,172972050.6656751,10219057.26836509,5.9079239848504495
7060284520,8956076049.750324,238573585.53363946,2.6638182191439785
7060287970,13188282058.584913,1213395998.394262,9.200561475741276
7060287980,11804515951.823391,316018384.21299404,2.6770973541204803
7060024610,1681543793.2346272,89702932.62252298,5.334558218669399
7060024620,565301506.5196997,274338.9525282616,0.04852966945325156
7060024660,6426806670.272167,578751301.665948,9.005270134280213
7060024680,29322903074.6505,3208513130.068191,10.942003668258666
7060024730,4245506707.4514766,2783516365.8745584,65.56381976712193
7060024740,1622485826.4937022,1531747664.9067569,94.40746044709455
7060252330,5587922834.539589,429842139.09076756,7.692342070900913
7060252480,3094057380.307031,621386637.7674854,20.08322928082942
7060284340,3920371513.982833,215245913.78087646,5.490446836815247
7060284350,32085278811.376873,2482988212.2374535,7.738714775814976
7060295550,3657415436.367626,61394894.64992822,1.6786415357535307
7060295390,6097203286.8941145,631004277.1085008,10.349077231274855
7060319640,2264184681.2938347,50094167.79563861,2.2124594433265505
7060319800,9183870084.46016,642685141.085438,6.997977270746812
7060024840,21521385545.784515,8996388558.618103,41.80208815774997
7060024890,5244732650.571379,604916974.6361772,11.533800003519255
7060244280,5180943570.397472,2070210118.3463848,39.95816766225775
7060244230,5225332400.096506,284279511.19313127,5.440410091191154
7060245300,3215432142.169133,265379813.982598,8.25331719809122
7060245520,6886597215.070131,2152119754.436528,31.25084402681465
7060253350,2537428492.6615043,1557784014.144023,61.39223306782001
7060253490,69673318.99429092,69673318.99429092,100
7060256760,2445737602.783667,239421343.51258388,9.789330762224104
7060256770,11336866955.18175,6672616169.071069,58.85767377750881
7060024900,13069648644.915642,3706400623.884324,28.358839052082622
7060220600,2128067955.5306518,1606517.6692059762,0.07549184061678037
7060227160,12220378102.384636,3374373674.271102,27.612678151199265
7060025100,15760717970.894989,6579902326.1938925,41.74874734986611
7060185280,10121289437.457596,1426679377.0081027,14.095826286008036
7060184650,18305484408.67575,5051257715.364621,27.59423133850866
7060178410,24664267234.2544,6224390520.752796,25.236470484345855
7060025570,21896216909.44642,8798197469.296186,40.181358751065744
7060148740,2903832752.922303,127076390.66150358,4.376160801052295
7060025870,1807895670.7215447,251783289.12995133,13.926870516231876
7060026040,15739516096.840738,1115361272.7383018,7.086375882687898
7060026050,14372127825.10849,13288199653.915325,92.45812322028257
7060026200,14438054429.19902,13796564190.754284,95.55694819138922
7060026210,6364648115.257801,398538688.85137796,6.261755271214001
7060026360,4128939734.550904,35402708.06574896,0.85742854925926
7060026370,4293629547.272304,40424315.251805335,0.9414951804001456
7060026460,10552263526.021807,9055345645.234217,85.81424850605558
7060026470,4309429997.4364605,1233263957.684068,28.617797676669458
7060026580,4058726329.279659,9073723.323642189,0.22356085598046688
7060026650,12274045588.315475,315148075.79852694,2.5675974032436257
7060026740,28304154174.91234,618403851.4272761,2.184851904090476
7060026850,6754018734.895849,3223063842.3535414,47.720682587109266
7060027040,8655897570.781534,4177084899.5517774,48.257097145554965
7060027050,5175136037.564259,805149945.9072262,15.558044079671769
7060027290,3013281713.1270804,155065538.8386278,5.146068426430202
7060027430,21669822356.822266,4040787121.174492,18.647070818752418
7060028070,223562388.07888618,220003261.30964893,98.40799393859517
7060093380,425305185.6828219,423879709.07223123,99.66483441571442
7060093370,9746341275.87652,3751140095.01113,38.48767438808752
7060093620,1217166202.9383543,1137181929.0202212,93.42864813983141
7060093650,4038950714.120251,712193845.276657,17.63314028039048
7060093860,7844599240.26477,5012202632.192077,63.893673579466444
7060093830,10454663977.756401,224106756.42755723,2.143605542027675
7060096520,2767110314.0975747,57289225.530370474,2.070362906693655
7060028080,13154065671.902905,1541359925.859555,11.717745405148015
7060028410,1078793195.5145311,795315424.3347191,73.72269566044054
7060102690,4918471147.456655,1142577996.5470433,23.230348665110526
7060102570,4548039323.895116,276446261.9107804,6.078361294247148
7060105110,3532670509.766265,23069263.86115341,0.6530261963966676
7060109290,4196038318.8584237,32323312.157261454,0.7703292892247788
7060109330,14112078948.050488,74069960.37727618,0.5248692318824405
7060028420,10995958206.819601,1057980678.5012486,9.621541466437167
7060115800,9474039775.399033,47746634.88917765,0.5039733421128331
7060115860,3369606069.197449,278980118.0229647,8.279309577852533
7060121880,20719530096.89224,4254526537.961252,20.533894919747222
7060121890,15995680105.854836,1265464737.4533072,7.9112906052060525
7060120870,6914414252.692742,133865681.03259268,1.9360379077730288
7060120880,6461837930.520087,2537224422.949467,39.26474867105273
7060143720,3685551878.9501476,88541643.11576068,2.4023985016046585
7060143810,6557208743.143899,309538093.699541,4.720577090415011
7060137470,2302936305.0079556,23470824.8346665,1.0191695177859215
7060137460,2827644361.8224397,50297202.88067437,1.778766932637081
7060156430,29751934458.52541,1492018512.289511,5.014862191127117
7060028790,31732506093.153786,1944542449.833424,6.127919566532297
7060028800,340552370.59326285,3899417.2645581253,1.1450271973632438
7060028840,3261382403.858043,3192755701.5529485,97.89577872794331
7060028850,2964390815.865767,68469173.27554783,2.3097215424191977
7060028900,5258152243.536819,452406205.4779044,8.603900848135199
7060028910,2660686706.9700522,414826862.6373792,15.590969863181579
7060029000,1373328797.7440894,353426067.99549603,25.734992856485242
7060106280,4490714725.574147,2937594715.7573543,65.41485922114049
7060106320,2485687481.0701494,4599332238.2972975,185.03260258273386
7060114610,3509697951.9172544,2066235554.5364342,58.87217597764232
7060114600,1290221953.3354642,1318076335.579783,102.15888298693957
7060121180,8307185980.304597,3317690342.9329395,39.93759560456224
7060121090,3128783295.036269,1743694838.875284,55.73076414853048
7060136810,10242684271.081913,353944975.58047086,3.4555880686448655
7060136860,6111271446.431954,1764306497.5460978,28.86971251418037
7060029010,14402147533.345345,4571145341.574588,31.739331450334046
7060029460,19905534887.28122,9340835386.051758,46.92581957202341
7060030400,4154026164.4440026,4868750.288823522,0.1172055758939877
7060030440,1515090099.6930225,142146.8132109288,0.009382069966646185
7060030610,5391322213.6581135,285840.000917442,0.005301853415351597
7060187940,24707455054.234505,145244982.50458005,0.587858936445529
7060198080,4566725801.830088,102175145.57769635,2.237382974400396
7060197970,3621396300.3166475,12756380.191180956,0.35225032372363013
7060031720,13819485946.153946,6486170212.258244,46.93496008122782
7060032050,11348595189.294062,4127778548.5585723,36.372594842863016
7060032080,22342904511.820263,337273656.77839375,1.5095336266596981
7060032690,7158124998.971058,1094061880.0652149,15.284196353409312
7060032700,4180912040.7314034,923869415.3587732,22.097317675144218
7060032810,7288835379.506764,1111623055.8982446,15.251038033094776
7060032940,19405522929.472477,1415246629.3012238,7.293009492425443
7060032950,16099354726.551516,2920683444.84084,18.141618061399477
7060033110,16136682400.993996,5157292541.882951,31.9600548224539
7060033190,6890742874.154809,1101602375.432961,15.986699773180538
7060033390,14380435926.972809,723639721.7073544,5.032112554738708
7060033400,2459285022.332859,10748094.680828046,0.4370414402244635
7060033440,5570049942.793673,24226445.270795204,0.43494125761185487
7060033460,7624515629.922868,1462097412.8412206,19.176266189331844
7060033480,8170519513.785006,715373690.4959728,8.755547175293078
7060033690,19163809007.46177,6164156103.543129,32.165610193375464
7060033700,18900301554.087593,1279726117.467603,6.770929626733045
7060034000,425420453.36281747,2681475.189066557,0.6303117698903103
7060293910,2146493132.6456435,46070409.64729159,2.1463106006077863
7060293920,10959161486.451698,986253304.9640234,8.999350052312693
7060271330,1934338550.1550837,513611605.73721784,26.552311936089964
7060271320,2034381642.0618274,38861993.998332195,1.9102607492538084
7060252360,3333046648.778351,870407523.1724257,26.114471679880417
7060252370,13303176716.160822,3601073527.52455,27.069275289336964
7060239430,8341947304.053089,1020644948.3016845,12.235092252450281
7060239440,3322724006.154497,832243942.3199859,25.04703793569573
7060034010,19901840442.799374,4422655138.451882,22.222342457036582
7060034100,19037929983.585594,1494636132.4855602,7.850833224905375
7060034110,7653896952.519434,248370562.07441387,3.245020982320094
7060034330,7958710850.757013,1596662137.306555,20.061818644343443
7060320860,8745800079.789907,310523720.80432826,3.550546753542847
7060321100,3566657124.0190234,101555917.55077352,2.847369792483362
7060314650,16851080604.306705,1010681156.937215,5.997723117405958
7060314550,22066546006.00092,600998000.8700616,2.7235707876829585
7060314420,4664720951.318904,413659613.64059293,8.867831923014275
7060293370,14510303051.245735,824964065.8202262,5.685367582652945
7060293380,9522184369.009302,1393233703.5830452,14.63145061670339
7060034340,7623219188.356415,745397198.467483,9.777984602698963
7060034520,24403861617.660385,1419039988.3564339,5.814817386644721
7060374800,2468182484.2467475,444337169.8384204,18.002606074486646
7060374950,165930350.3887214,980786.448881063,0.5910832144833034
7060377200,4324188146.560675,254106356.0098111,5.876394536900977
7060377320,3381263921.1492763,3905479.9826077404,0.11550355351380809
7060380380,60938476.61140208,16289529.52360272,26.73110722389607
7060380530,13506926324.291504,379590738.1933074,2.810341369158379
7060382790,300398600.11190206,15634323.047643736,5.204525933815858
7060382860,3966236908.698654,137222027.93080106,3.4597536932261677
7060360220,5808431303.325766,556330493.1969712,9.577981801703155
7060360130,6335704930.783474,901235492.6970731,14.224707472063825
7060393220,5604643253.461104,614988495.889828,10.97283927054673
7060393390,2327964737.3394833,24352814.404036265,1.0460989384172503
7060402320,16933282156.128927,1579280454.6321537,9.32648756496708
7060402430,4273042668.5384455,128823152.5402311,3.014787413398188
7060341270,2529428911.144224,45179903.94106682,1.7861701406990333
7060341150,111046649.94939733,2541408.138230207,2.28859505386997
7060338280,4931661209.214795,420561629.2303017,8.527788333158073
7060338230,2946262847.451134,114062655.09515539,3.8714351366794406
7060334690,4535016410.4797325,412160886.6495827,9.088410037439813
7060334580,12445366045.782213,838934109.4742756,6.740935593120572
7060398580,782499675.6101176,62915747.216283314,8.040354415128377
7060398520,9571580441.597095,689847465.1744478,7.2072472188233645
7060400760,8697699699.20394,433338636.9445392,4.98222118411608
7060400540,24200007812.679283,1621529212.8292007,6.700531774124558
7060400520,4172991353.3701224,95362576.72600965,2.285233029514775
7060400660,8508995854.579473,897746036.5720388,10.550552050026903
7060434140,20716275498.362118,1225329270.452409,5.914814516486261
7060434190,302690319.1760291,3257912.351984598,1.076318648331123
7060439770,723298150.0371122,38474497.981965736,5.319313754637921
7060388700,5388913516.143156,524405453.62835944,9.731190750369962
7060388530,101211260.04789318,9944898.14044413,9.825881167508637
7060387450,2917348771.273816,489556906.0232659,16.78088375458476
7060387700,1338950073.6594684,21786489.876562692,1.627132355803103
7060386900,4174171808.444461,1331509675.2625396,31.898775047276686
7060386520,12701975462.548685,1971266506.25625,15.519369503337948
7060450680,2531173487.837385,78845945.82931547,3.114995720687673
7060453370,5816472653.583532,121950662.90548332,2.096642934104563
7060356130,74486400.5908438,1244614.0540226551,1.6709279065038467
7060356140,8060653555.068269,1241093409.0004878,15.39693277377155
7060354140,1651577515.2580028,9366644.700833293,0.5671332174421176
7060354130,8756400477.741411,1334792468.8008053,15.243620620068945
7060474840,6697334974.259554,12548460.711320715,0.18736498561814957
7060475060,4960126849.882565,117508722.28558461,2.3690668775611403
7060343940,984990052.4769033,8032882.333316984,0.815529285104668
7060343930,5051086481.071107,424293472.4420628,8.40004371400288
7060343150,3986647876.7446666,241810611.4699879,6.0655121532188225
7060343060,1882055160.7020667,268575104.4800748,14.270309929698751
7060334070,4120318586.8709893,383586951.1831207,9.309643006863226
7060334080,6971764300.636933,850519594.9988309,12.19948865628071
