HYBAS_ID,Ii,Qi
7050374800,0.28828177383941833,0.7151663405088062
7050034330,0.11745835579337635,0.5665905631659056
7050038340,0.18535123124860306,0.731527604815276
7050034530,0.28162921865344914,0.7299461596128944
7050374950,0.47609155809153175,0.7873885627310285
7050034520,0.41592931988798465,0.768386281939182
7050038320,0.22163789589934393,0.712751564349738
7050035860,0.16368441119627666,0.693284330103575
7050035870,0.19061016815450757,0.7522831050228311
7050035480,0.15056336361604503,0.7262810755961442
7050034340,0.25841101221388096,0.7122925273610206
7050038330,0.1845623907127174,0.7284142797841429
7050014940,0.18692891232037445,0.791736273527119
7050016260,0.18834882528496866,0.7787562513589912
7050016270,0.1903866633360066,0.8063815569662546
7050016850,0.09460827493722143,0.8214611872146118
7050016860,0.11986431942782766,0.8672945205479453
7050017140,0.0900461471713493,0.8229992790194665
7050017150,0.12217825166642561,0.8486757990867579
7050017930,0.09730348010149747,0.8046314416177429
7050017940,0.1065723563981541,0.8412204234122043
7050018020,0.11045082236625865,0.7672146118721461
7050018030,0.12491289885749596,0.8033992897006597
7050019010,0.13865187152417138,0.7296250172962502
7050019020,0.11059544313117103,0.8350208457415128
7050019190,0.11129225227120336,0.8052701674277016
7050019200,0.11376395261697848,0.823154490106545
7050020090,0.1112133682176148,0.715288347708439
7050020100,0.11732688237072876,0.7276581865622962
7050021430,0.03302612376908008,0.40965427266797133
7050021550,0.04192687448232339,0.4044901065449011
7050021560,0.04055955088678823,0.4143164114961053
7050021620,0.045489804236073676,0.41576544099975965
7050021630,0.04355714492315378,0.4202181633688483
7050021690,0.04492446851868895,0.41059841384282625
7050021700,0.0759916382903196,0.4887535937764248
7050021740,0.1204296551452124,0.5503484739245375
7050021750,0.13097382364155086,0.5686073059360731
7050022240,0.13249891534426314,0.5752283105022831
7050022250,0.12752921996818342,0.5678491979861844
7050022270,0.12752921996818342,0.5678491979861844
7050022280,0.10750581769895215,0.5490867579908676
7050022840,0.07376973744757497,0.49271162627327014
7050022850,0.07647808995411576,0.4918822932521562
7050023220,0.11388227869736132,0.5493404363267378
7050023230,0.08063265010978031,0.5000815394651011
7050023960,0.08419557986353057,0.5041725712486222
7050023970,0.07647808995411576,0.4918822932521562
7050024030,0.11388227869736132,0.5493404363267378
7050024040,0.07647808995411576,0.4918822932521562
7050024100,0.08339359198538014,0.49937017792473626
7050024110,0.07647808995411576,0.4918822932521562
7050024290,0.07376973744757497,0.49271162627327014
7050024300,0.08292028766384875,0.514269406392694
7050024580,0.11177870393499953,0.5545988258317025
7050024590,0.10078752580165917,0.5469463470319634
7050024600,0.14021640525367796,0.5938857333778818
7050024830,0.09951223360197735,0.5400256849315068
7050024840,0.09186048040388635,0.5317351598173515
7050024890,0.08483979963450389,0.5080302314596127
7050024900,0.08765333087916277,0.5073820395738203
7050025090,0.07801632899909283,0.48385518590998045
7050025100,0.07801632899909283,0.48385518590998045
7050025560,0.07488726154007966,0.48165060037206153
7050025570,0.06968091400323424,0.46540217773094483
7050025860,0.03839023941310264,0.39215686274509803
7050025870,0.03852171283575025,0.3934998656997046
7050026040,0.034367152680085715,0.3730022831050228
7050026050,0.034367152680085715,0.3730022831050228
7050026200,0.034367152680085715,0.3730022831050228
7050026210,0.030094266444038335,0.3732876712328767
7050026740,0.014580402571620148,0.3617090671885193
7050026750,0.014580402571620148,0.3617090671885193
7050027430,0.014974822839562982,0.3714938030006523
7050028070,0.01663138796492289,0.3610159817351598
7050028080,0.03184286296525157,0.4253600280997541
7050028410,0.036641642891889405,0.3976883561643836
7050028420,0.03891613310369309,0.39752887456352404
7050028670,0.037496220139098875,0.4069634703196347
7050028680,0.03891613310369309,0.39752887456352404
7050029000,0.03656275883830083,0.3968321917808219
7050029010,0.032868355661902944,0.40769732550554466
7050029460,0.029410604646270752,0.4256088280060883
7050030610,0.03656275883830083,0.3968321917808219
7050030620,0.027754039520910847,0.4381486093814861
7050030660,0.03083051761086496,0.41183702142606254
7050030670,0.029410604646270752,0.4256088280060883
7050030870,0.03656275883830083,0.3968321917808219
7050030880,0.029173952485505052,0.4221841704718417
7050030940,0.03656275883830083,0.3968321917808219
7050030950,0.04443801685489278,0.45393499865699705
7050031660,0.04609458198025269,0.4446981227803145
7050031670,0.04609458198025269,0.4446981227803145
7050031710,0.049092176016618236,0.44869021869742853
7050031720,0.05120889812124479,0.4680365296803653
7050032940,0.04546350955154415,0.46441042170292773
7050032950,0.03715438924021509,0.5376712328767123
7050033110,0.04546350955154415,0.46441042170292773
7050033120,0.07559721802237676,0.546993911719939
7050033480,0.050117668713269614,0.45806296563326127
7050033690,0.050117668713269614,0.45806296563326127
7050033700,0.05339135693719514,0.46358447488584476
7050034000,0.058269020917421546,0.4818438791041531
7050034010,0.0663414890679849,0.5008933889219773
7050034100,0.0641721775942993,0.48451459201905894
7050034110,0.07419045240004732,0.5153424657534247
7050035360,0.067932317482021,0.5898401826484018
7050035370,0.09009873654040836,0.6258447488584475
7050035470,0.14567255229355386,0.6657053592886326
7050038810,0.01966842402808272,0.6831050228310502
7050038980,0.0245855300351034,0.7115677321156774
7050039620,0.0245855300351034,0.7115677321156774
7050055790,0.13266983079370503,0.8532893624217825
7050057510,0.08390633833370584,0.8571044856298684
7050059430,0.012805511365877388,0.4447488584474886
7050059690,0.019589539974494155,0.4252283105022831
7050059780,0.01250312249378788,0.43424657534246575
7050059960,0.010741378630309882,0.621765601217656
7050059990,0.05638895097356069,0.7532490340709519
7050060310,0.05120889812124479,0.7410578386605784
7050060320,0.05638895097356069,0.7532490340709519
7050061510,0.05638895097356069,0.7532490340709519
7050061520,0.03486675168614664,0.6727549467275495
7050061620,0.03486675168614664,0.6727549467275495
7050061630,0.06106940481981567,0.757501630789302
7050063050,0.05120889812124479,0.7410578386605784
7050063060,0.05638895097356069,0.7532490340709519
7050063860,0.11223886091426619,0.7496487530734106
7050073760,0.07361196934039783,0.5557871749056978
7050073860,0.10851816305333875,0.607895124466048
7050073880,0.10563889509735606,0.5917660922079835
7050074540,0.11770815529640682,0.6011952726295998
7050112130,0.04226870538120719,0.40778792491121263
7050112210,0.04226870538120719,0.40778792491121263
7050121880,0.04226870538120719,0.40778792491121263
7050121890,0.03543208740353137,0.384560502283105
7050129240,0.14895938785974414,0.6015716257831581
7050129300,0.09859191964344408,0.535031392694064
7050132870,0.13032960387057754,0.5803184638801077
